,region,year,barley,energy forest,fallow land,"field peas for cooking, fodder peas, vetches and field beans",green fodder,green peas,horticulture plants,ley for hay and forage plants,ley for seeds,mixed grain,mixed grain and triticale,not utilized ley for hay and pasture,oats,oil flax,other crops,other untilled arable land,potatoes for processing of starch,rye,spring barley,spring rape,spring turnip rape,spring wheat,sugar beets,table potatoes,total arable land,triticale,unspecified arable land,utilized ley for hay,utilized ley for hay and pasture,utilized pasture,white beans,winter barley,winter rape,winter turnip rape,winter wheat
1731,1287 Trelleborg,1999,0.0,156.0,1425.0,494.0,16.0,264.0,117.0,0.0,201.0,4.0,0.0,36.0,343.0,111.0,16.0,147.0,0.0,226.0,6761.0,211.0,1.0,792.0,6118.0,75.0,28317.0,75.0,0.0,0.0,650.0,0.0,0.0,230.0,1722.0,16.0,8111.0
1732,1287 Trelleborg,2001,0.0,150.0,1183.0,416.0,6.0,302.0,128.0,0.0,334.0,0.0,0.0,0.0,191.0,9.0,33.0,0.0,0.0,325.0,7021.0,46.0,0.0,585.0,5582.0,75.0,27946.0,46.0,81.0,0.0,614.0,0.0,0.0,119.0,1386.0,0.0,9315.0
1733,1287 Trelleborg,2002,0.0,124.0,1062.0,276.0,11.0,506.0,154.0,0.0,407.0,21.0,0.0,0.0,289.0,0.0,16.0,36.0,0.0,238.0,7398.0,87.0,0.0,575.0,5608.0,91.0,27899.0,39.0,63.0,0.0,661.0,0.0,0.0,43.0,2086.0,0.0,8109.0
1734,1287 Trelleborg,2003,0.0,124.0,1079.0,205.0,14.0,968.0,176.0,0.0,448.0,5.0,0.0,0.0,252.0,7.0,7.0,48.0,2.0,208.0,6525.0,75.0,18.0,597.0,5040.0,90.0,27883.0,83.0,55.0,0.0,640.0,0.0,0.0,145.0,1413.0,0.0,9661.0
1735,1287 Trelleborg,2005,0.0,117.0,1057.0,165.0,33.0,1105.0,155.0,0.0,367.0,0.0,0.0,0.0,211.0,0.0,56.0,17.0,0.0,272.0,6239.0,62.0,0.0,528.0,5243.0,105.0,28140.0,79.0,200.0,0.0,857.0,0.0,0.0,77.0,1385.0,0.0,9799.0
1736,1290 Kristianstad,1981,15249.0,0.0,310.0,449.0,330.0,0.0,0.0,0.0,29.0,107.0,0.0,154.0,872.0,0.0,1136.0,188.0,4036.0,4659.0,0.0,464.0,68.0,1772.0,3673.0,710.0,46322.0,0.0,0.0,0.0,9424.0,0.0,0.0,0.0,667.0,1.0,2024.0
1737,1290 Kristianstad,1985,12973.0,0.0,366.0,1108.0,539.0,0.0,0.0,0.0,71.0,92.0,0.0,117.0,1304.0,0.0,1262.0,248.0,3797.0,3739.0,0.0,957.0,115.0,2511.0,3717.0,814.0,46308.0,0.0,0.0,0.0,8376.0,0.0,0.0,0.0,1154.0,14.0,3034.0
1738,1290 Kristianstad,1989,10461.0,0.0,1970.0,799.0,505.0,0.0,0.0,0.0,69.0,28.0,0.0,197.0,2346.0,0.0,1320.0,193.0,3551.0,3562.0,0.0,1006.0,19.0,2067.0,3639.0,988.0,46008.0,0.0,0.0,0.0,9156.0,0.0,0.0,0.0,1769.0,0.0,2363.0
1739,1290 Kristianstad,1990,10680.0,0.0,1598.0,744.0,717.0,0.0,0.0,0.0,37.0,0.0,271.0,307.0,1317.0,0.0,1322.0,210.0,3340.0,3833.0,0.0,583.0,15.0,1577.0,3605.0,1086.0,45938.0,0.0,0.0,0.0,9485.0,0.0,0.0,0.0,2165.0,0.0,3046.0
1740,1290 Kristianstad,1991,11331.0,0.0,1000.0,517.0,638.0,0.0,0.0,0.0,67.0,0.0,856.0,406.0,935.0,0.0,1437.0,1530.0,3300.0,2770.0,0.0,503.0,64.0,1472.0,2768.0,1270.0,45671.0,0.0,0.0,0.0,10285.0,0.0,0.0,0.0,1839.0,6.0,2677.0
1741,1290 Kristianstad,1992,10630.0,0.0,372.0,311.0,595.0,0.0,0.0,0.0,63.0,0.0,964.0,351.0,966.0,0.0,1415.0,1656.0,3224.0,2311.0,0.0,646.0,3.0,1695.0,3618.0,1431.0,45011.0,0.0,0.0,0.0,10856.0,0.0,0.0,0.0,1555.0,34.0,2315.0
1742,1290 Kristianstad,1993,0.0,0.0,325.0,168.0,0.0,0.0,0.0,8084.0,46.0,45.0,0.0,351.0,760.0,0.0,1464.0,1178.0,3147.0,2663.0,8203.0,311.0,0.0,1688.0,3816.0,1174.0,45499.0,1120.0,0.0,0.0,0.0,4320.0,0.0,2106.0,2065.0,2.0,2465.0
1743,1290 Kristianstad,1994,0.0,0.0,302.0,168.0,0.0,0.0,0.0,8601.0,19.0,125.0,0.0,362.0,901.0,0.0,1584.0,1207.0,2581.0,2539.0,9986.0,465.0,16.0,2090.0,4016.0,1118.0,45485.0,967.0,0.0,0.0,0.0,4021.0,0.0,1459.0,1172.0,4.0,1784.0
1744,1290 Kristianstad,1995,0.0,0.0,3163.0,157.0,0.0,0.0,0.0,8541.0,46.0,52.0,0.0,144.0,465.0,0.0,1992.0,272.0,2574.0,2495.0,7546.0,171.0,0.0,1527.0,4297.0,1221.0,45206.0,1317.0,0.0,0.0,0.0,3572.0,0.0,1707.0,1230.0,0.0,2714.0
1745,1290 Kristianstad,1999,0.0,622.0,3242.0,531.0,436.0,0.0,1177.0,0.0,64.0,185.0,0.0,207.0,757.0,83.0,216.0,466.0,3023.0,2343.0,8428.0,253.0,44.0,2198.0,4736.0,1073.0,44884.0,797.0,0.0,0.0,10102.0,0.0,0.0,359.0,112.0,0.0,3431.0
1746,1290 Kristianstad,2001,0.0,610.0,3430.0,368.0,595.0,0.0,862.0,0.0,92.0,36.0,0.0,0.0,599.0,0.0,130.0,0.0,3291.0,2795.0,7501.0,98.0,0.0,1462.0,4465.0,1007.0,44569.0,446.0,1171.0,0.0,9951.0,0.0,0.0,490.0,169.0,0.0,5000.0
1747,1290 Kristianstad,2002,0.0,606.0,3356.0,365.0,624.0,0.0,974.0,0.0,137.0,47.0,0.0,0.0,833.0,0.0,46.0,97.0,3398.0,1960.0,9248.0,206.0,0.0,1973.0,4522.0,942.0,44077.0,321.0,792.0,0.0,9822.0,0.0,0.0,338.0,329.0,0.0,3141.0
1748,1290 Kristianstad,2003,0.0,592.0,3390.0,275.0,831.0,0.0,1086.0,0.0,87.0,33.0,0.0,0.0,838.0,0.0,31.0,125.0,3395.0,1954.0,8109.0,279.0,0.0,1531.0,4005.0,921.0,43804.0,548.0,529.0,0.0,9669.0,0.0,0.0,269.0,215.0,0.0,5094.0
1749,1290 Kristianstad,2005,0.0,566.0,3519.0,225.0,877.0,0.0,1670.0,0.0,90.0,22.0,0.0,0.0,725.0,0.0,49.0,22.0,3276.0,1768.0,7717.0,233.0,0.0,1467.0,4046.0,1025.0,44309.0,977.0,633.0,0.0,10807.0,0.0,0.0,249.0,353.0,0.0,3995.0
1750,1291 Simrishamn,1981,9273.0,0.0,73.0,136.0,95.0,0.0,0.0,0.0,351.0,24.0,0.0,28.0,340.0,0.0,1223.0,42.0,104.0,481.0,0.0,56.0,4.0,241.0,3370.0,26.0,22857.0,0.0,0.0,0.0,2812.0,0.0,0.0,0.0,2012.0,23.0,2143.0
1751,1291 Simrishamn,1985,7790.0,0.0,85.0,479.0,110.0,0.0,0.0,0.0,232.0,33.0,0.0,23.0,340.0,0.0,1291.0,68.0,79.0,574.0,0.0,109.0,4.0,539.0,3373.0,36.0,22942.0,0.0,0.0,0.0,2468.0,0.0,0.0,0.0,2602.0,0.0,2707.0
1752,1291 Simrishamn,1989,6532.0,0.0,521.0,325.0,176.0,0.0,0.0,0.0,353.0,78.0,0.0,76.0,687.0,0.0,1180.0,84.0,75.0,660.0,0.0,391.0,0.0,570.0,3298.0,21.0,22941.0,0.0,0.0,0.0,2489.0,0.0,0.0,0.0,2910.0,6.0,2509.0
1753,1291 Simrishamn,1990,6240.0,0.0,419.0,298.0,93.0,0.0,0.0,0.0,360.0,0.0,91.0,47.0,358.0,0.0,1100.0,99.0,76.0,810.0,0.0,140.0,3.0,336.0,3197.0,6.0,22884.0,0.0,0.0,0.0,2659.0,0.0,0.0,0.0,3373.0,4.0,3175.0
1754,1291 Simrishamn,1991,7299.0,0.0,279.0,260.0,168.0,0.0,0.0,0.0,377.0,0.0,241.0,80.0,414.0,0.0,1064.0,328.0,71.0,463.0,0.0,48.0,0.0,316.0,2532.0,21.0,22823.0,0.0,0.0,0.0,2748.0,0.0,0.0,0.0,3171.0,29.0,2914.0
1755,1291 Simrishamn,1992,6514.0,0.0,149.0,135.0,95.0,0.0,0.0,0.0,362.0,0.0,460.0,72.0,435.0,0.0,1075.0,284.0,67.0,425.0,0.0,158.0,1.0,392.0,3189.0,21.0,22679.0,0.0,0.0,0.0,3046.0,0.0,0.0,0.0,2853.0,12.0,2934.0
1756,1291 Simrishamn,1993,0.0,0.0,157.0,60.0,0.0,0.0,0.0,2303.0,436.0,57.0,0.0,123.0,307.0,0.0,1057.0,272.0,55.0,503.0,5164.0,18.0,0.0,306.0,3485.0,21.0,22723.0,543.0,0.0,0.0,0.0,906.0,0.0,574.0,3491.0,5.0,2884.0
1757,1291 Simrishamn,1994,0.0,0.0,157.0,33.0,0.0,0.0,0.0,2392.0,408.0,36.0,0.0,59.0,362.0,0.0,1067.0,213.0,36.0,509.0,5828.0,247.0,2.0,395.0,3536.0,9.0,22749.0,727.0,0.0,0.0,0.0,980.0,0.0,587.0,2332.0,0.0,2836.0
1758,1291 Simrishamn,1995,0.0,0.0,1356.0,35.0,0.0,0.0,0.0,2385.0,272.0,52.0,0.0,64.0,205.0,0.0,1035.0,120.0,29.0,510.0,4587.0,68.0,0.0,322.0,3806.0,19.0,22512.0,646.0,0.0,0.0,0.0,828.0,0.0,639.0,2792.0,0.0,2742.0
1759,1291 Simrishamn,1999,0.0,39.0,1449.0,282.0,98.0,0.0,769.0,0.0,324.0,58.0,0.0,53.0,333.0,149.0,46.0,241.0,39.0,291.0,5369.0,112.0,3.0,408.0,3945.0,57.0,22337.0,237.0,0.0,0.0,2877.0,0.0,0.0,204.0,837.0,9.0,4111.0
1760,1291 Simrishamn,2001,0.0,40.0,1250.0,241.0,196.0,0.0,76.0,0.0,317.0,13.0,0.0,0.0,273.0,18.0,26.0,0.0,40.0,270.0,5000.0,11.0,0.0,302.0,3714.0,55.0,21872.0,116.0,794.0,0.0,2887.0,0.0,0.0,171.0,956.0,0.0,5108.0
1761,1291 Simrishamn,2002,0.0,40.0,1187.0,336.0,242.0,0.0,84.0,0.0,505.0,5.0,0.0,0.0,311.0,19.0,21.0,20.0,40.0,184.0,5296.0,42.0,2.0,415.0,3656.0,41.0,21617.0,98.0,696.0,0.0,2873.0,0.0,0.0,134.0,1080.0,0.0,4289.0
1762,1291 Simrishamn,2003,0.0,41.0,1253.0,270.0,271.0,0.0,97.0,0.0,507.0,0.0,0.0,0.0,375.0,29.0,78.0,21.0,36.0,143.0,5269.0,22.0,0.0,363.0,3274.0,42.0,21625.0,110.0,577.0,0.0,2846.0,0.0,0.0,90.0,750.0,0.0,5165.0
1763,1291 Simrishamn,2005,0.0,41.0,1302.0,250.0,420.0,0.0,525.0,0.0,441.0,2.0,0.0,0.0,341.0,0.0,9.0,7.0,27.0,126.0,4727.0,6.0,0.0,338.0,3394.0,44.0,22015.0,226.0,519.0,0.0,2962.0,0.0,0.0,94.0,876.0,0.0,5299.0
1764,1292 Ängelholm,1981,6102.0,0.0,119.0,771.0,191.0,0.0,0.0,0.0,64.0,178.0,0.0,48.0,2074.0,0.0,742.0,49.0,4.0,442.0,0.0,1020.0,35.0,637.0,1335.0,440.0,20278.0,0.0,0.0,0.0,3648.0,0.0,0.0,0.0,260.0,0.0,2119.0
1765,1292 Ängelholm,1985,5276.0,0.0,90.0,666.0,145.0,0.0,0.0,0.0,71.0,164.0,0.0,19.0,1743.0,0.0,854.0,46.0,3.0,398.0,0.0,906.0,44.0,1407.0,1251.0,443.0,19959.0,0.0,0.0,0.0,3193.0,0.0,0.0,0.0,647.0,0.0,2593.0
1766,1292 Ängelholm,1989,4285.0,0.0,1610.0,286.0,143.0,0.0,0.0,0.0,73.0,58.0,0.0,119.0,2081.0,0.0,638.0,73.0,12.0,480.0,0.0,780.0,13.0,866.0,1154.0,455.0,19572.0,0.0,0.0,0.0,3214.0,0.0,0.0,0.0,644.0,4.0,2584.0
1767,1292 Ängelholm,1990,4372.0,0.0,1192.0,330.0,143.0,0.0,0.0,0.0,41.0,0.0,104.0,71.0,1509.0,0.0,648.0,57.0,20.0,495.0,0.0,672.0,0.0,719.0,1139.0,415.0,19554.0,0.0,0.0,0.0,3319.0,0.0,0.0,0.0,1126.0,6.0,3176.0
1768,1292 Ängelholm,1991,5150.0,0.0,310.0,255.0,128.0,0.0,0.0,0.0,82.0,0.0,191.0,98.0,1494.0,0.0,533.0,544.0,3.0,198.0,0.0,690.0,3.0,641.0,858.0,485.0,19012.0,0.0,0.0,0.0,3619.0,0.0,0.0,0.0,989.0,17.0,2724.0
1769,1292 Ängelholm,1992,4784.0,0.0,192.0,99.0,89.0,0.0,0.0,0.0,45.0,0.0,374.0,84.0,1844.0,0.0,694.0,438.0,9.0,188.0,0.0,690.0,9.0,487.0,1116.0,502.0,19102.0,0.0,0.0,0.0,3847.0,0.0,0.0,0.0,841.0,0.0,2770.0
1770,1292 Ängelholm,1993,0.0,0.0,63.0,37.0,0.0,0.0,0.0,2471.0,63.0,42.0,0.0,92.0,1409.0,0.0,723.0,433.0,3.0,356.0,2884.0,200.0,0.0,681.0,1068.0,411.0,19300.0,458.0,0.0,0.0,0.0,1681.0,0.0,1434.0,1370.0,4.0,3419.0
1771,1292 Ängelholm,1994,0.0,0.0,177.0,32.0,0.0,0.0,0.0,2515.0,67.0,80.0,0.0,75.0,1681.0,0.0,711.0,307.0,16.0,336.0,3757.0,561.0,0.0,558.0,1129.0,378.0,19277.0,639.0,0.0,0.0,0.0,1702.0,0.0,1014.0,675.0,0.0,2867.0
1772,1292 Ängelholm,1995,0.0,0.0,1337.0,17.0,0.0,0.0,0.0,2493.0,75.0,39.0,0.0,57.0,777.0,0.0,832.0,195.0,0.0,408.0,3122.0,246.0,0.0,580.0,1202.0,465.0,19212.0,611.0,0.0,0.0,0.0,1678.0,0.0,1090.0,1080.0,4.0,2905.0
1773,1292 Ängelholm,1999,0.0,63.0,1770.0,194.0,46.0,261.0,271.0,0.0,121.0,53.0,0.0,77.0,1135.0,59.0,80.0,90.0,2.0,274.0,3919.0,565.0,123.0,1049.0,1257.0,433.0,18984.0,289.0,0.0,0.0,3528.0,0.0,0.0,155.0,150.0,17.0,3005.0
1774,1292 Ängelholm,2001,0.0,70.0,1542.0,156.0,53.0,227.0,208.0,0.0,154.0,30.0,0.0,0.0,1177.0,0.0,45.0,0.0,0.0,348.0,3167.0,251.0,35.0,663.0,1180.0,394.0,18479.0,223.0,277.0,0.0,3313.0,0.0,0.0,220.0,151.0,0.0,4594.0
1775,1292 Ängelholm,2002,0.0,70.0,1499.0,303.0,61.0,281.0,219.0,0.0,152.0,33.0,0.0,0.0,1314.0,0.0,11.0,40.0,0.0,195.0,3746.0,261.0,0.0,838.0,1132.0,388.0,18449.0,168.0,213.0,0.0,3410.0,0.0,0.0,184.0,341.0,8.0,3584.0
1776,1292 Ängelholm,2003,0.0,70.0,1504.0,136.0,65.0,297.0,249.0,0.0,167.0,35.0,0.0,0.0,1277.0,0.0,2.0,57.0,0.0,207.0,3128.0,282.0,0.0,607.0,1082.0,367.0,18390.0,141.0,64.0,0.0,3314.0,0.0,0.0,216.0,351.0,0.0,4771.0
1777,1292 Ängelholm,2005,0.0,63.0,1630.0,315.0,98.0,272.0,207.0,0.0,131.0,0.0,0.0,0.0,807.0,0.0,4.0,17.0,0.0,126.0,3504.0,298.0,0.0,961.0,1044.0,431.0,18566.0,244.0,62.0,0.0,3881.0,0.0,0.0,117.0,408.0,0.0,3910.0
1778,1293 Hässleholm,1981,6154.0,0.0,101.0,123.0,402.0,0.0,0.0,0.0,12.0,258.0,0.0,132.0,1131.0,0.0,97.0,53.0,475.0,542.0,0.0,226.0,11.0,165.0,219.0,253.0,23250.0,0.0,0.0,0.0,12440.0,0.0,0.0,0.0,91.0,0.0,365.0
1779,1293 Hässleholm,1985,6093.0,0.0,172.0,341.0,398.0,0.0,0.0,0.0,0.0,159.0,0.0,151.0,1192.0,0.0,155.0,92.0,379.0,435.0,0.0,326.0,11.0,218.0,200.0,156.0,22903.0,0.0,0.0,0.0,11828.0,0.0,0.0,0.0,108.0,0.0,489.0
1780,1293 Hässleholm,1989,4080.0,0.0,501.0,221.0,357.0,0.0,0.0,0.0,0.0,112.0,0.0,167.0,1586.0,0.0,149.0,65.0,331.0,585.0,0.0,472.0,0.0,179.0,183.0,124.0,21844.0,0.0,0.0,0.0,12095.0,0.0,0.0,0.0,226.0,0.0,411.0
1781,1293 Hässleholm,1990,4095.0,0.0,379.0,186.0,477.0,0.0,0.0,0.0,0.0,0.0,121.0,132.0,1254.0,0.0,171.0,94.0,329.0,611.0,0.0,478.0,0.0,88.0,188.0,105.0,21744.0,0.0,0.0,0.0,12085.0,0.0,0.0,0.0,335.0,8.0,608.0
1782,1293 Hässleholm,1991,4355.0,0.0,171.0,112.0,390.0,0.0,0.0,0.0,0.0,0.0,307.0,231.0,961.0,0.0,198.0,345.0,321.0,287.0,0.0,267.0,0.0,118.0,124.0,96.0,21543.0,0.0,0.0,0.0,12397.0,0.0,0.0,0.0,357.0,0.0,506.0
1783,1293 Hässleholm,1992,3952.0,0.0,106.0,57.0,336.0,0.0,0.0,0.0,0.0,0.0,256.0,221.0,1204.0,0.0,251.0,387.0,302.0,214.0,0.0,388.0,0.0,93.0,165.0,106.0,21496.0,0.0,0.0,0.0,12795.0,0.0,0.0,0.0,183.0,0.0,480.0
1784,1293 Hässleholm,1993,0.0,0.0,124.0,35.0,0.0,0.0,0.0,9346.0,3.0,53.0,0.0,138.0,945.0,0.0,218.0,243.0,272.0,325.0,2984.0,188.0,0.0,113.0,200.0,97.0,21748.0,359.0,0.0,0.0,0.0,4484.0,0.0,606.0,352.0,11.0,654.0
1785,1293 Hässleholm,1994,0.0,0.0,135.0,15.0,0.0,0.0,0.0,9506.0,2.0,49.0,0.0,118.0,1133.0,0.0,249.0,308.0,146.0,303.0,3376.0,263.0,19.0,175.0,186.0,97.0,21767.0,355.0,0.0,0.0,0.0,4492.0,0.0,230.0,197.0,0.0,413.0
1786,1293 Hässleholm,1995,0.0,0.0,642.0,58.0,0.0,0.0,0.0,9067.0,0.0,56.0,0.0,126.0,687.0,0.0,260.0,235.0,187.0,355.0,3182.0,186.0,0.0,181.0,209.0,121.0,21546.0,501.0,0.0,0.0,0.0,4480.0,0.0,212.0,177.0,2.0,625.0
1787,1293 Hässleholm,1999,0.0,49.0,746.0,90.0,380.0,0.0,117.0,0.0,5.0,108.0,0.0,268.0,790.0,40.0,101.0,118.0,294.0,289.0,3086.0,259.0,0.0,318.0,243.0,108.0,20988.0,283.0,0.0,0.0,12683.0,0.0,0.0,76.0,19.0,0.0,519.0
1788,1293 Hässleholm,2001,0.0,47.0,1011.0,66.0,360.0,0.0,102.0,0.0,16.0,6.0,0.0,0.0,940.0,27.0,109.0,0.0,242.0,479.0,2609.0,116.0,0.0,96.0,245.0,114.0,20127.0,369.0,705.0,0.0,11564.0,0.0,0.0,51.0,66.0,0.0,789.0
1789,1293 Hässleholm,2002,0.0,47.0,1046.0,119.0,440.0,0.0,78.0,0.0,10.0,30.0,0.0,0.0,930.0,8.0,17.0,71.0,317.0,323.0,2929.0,140.0,0.0,242.0,241.0,106.0,20031.0,206.0,606.0,0.0,11596.0,0.0,0.0,10.0,59.0,0.0,462.0
1790,1293 Hässleholm,2003,0.0,46.0,1147.0,118.0,521.0,0.0,84.0,0.0,20.0,56.0,0.0,0.0,893.0,0.0,6.0,86.0,332.0,246.0,2438.0,197.0,0.0,164.0,228.0,65.0,19690.0,337.0,244.0,0.0,11457.0,0.0,0.0,37.0,84.0,0.0,882.0
1791,1293 Hässleholm,2005,0.0,47.0,1465.0,49.0,730.0,0.0,195.0,0.0,25.0,80.0,0.0,0.0,641.0,0.0,11.0,17.0,298.0,251.0,2430.0,114.0,0.0,150.0,223.0,94.0,19821.0,309.0,183.0,0.0,11938.0,0.0,0.0,0.0,57.0,0.0,504.0
1792,1315 Hylte,1981,585.0,0.0,21.0,1.0,126.0,0.0,0.0,0.0,0.0,107.0,0.0,44.0,597.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,11.0,1.0,0.0,44.0,4234.0,0.0,0.0,0.0,2673.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,1315 Hylte,1985,598.0,0.0,36.0,14.0,138.0,0.0,0.0,0.0,0.0,111.0,0.0,27.0,549.0,0.0,3.0,25.0,0.0,4.0,0.0,0.0,10.0,5.0,0.0,32.0,4136.0,0.0,0.0,0.0,2584.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,1315 Hylte,1989,433.0,0.0,65.0,1.0,103.0,0.0,0.0,0.0,0.0,30.0,0.0,63.0,483.0,0.0,3.0,15.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,14.0,3792.0,0.0,0.0,0.0,2572.0,0.0,0.0,0.0,0.0,0.0,1.0
1795,1315 Hylte,1990,405.0,0.0,74.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,450.0,0.0,3.0,15.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0,13.0,3723.0,0.0,0.0,0.0,2584.0,0.0,0.0,0.0,0.0,0.0,8.0
1796,1315 Hylte,1991,398.0,0.0,55.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,39.0,48.0,418.0,0.0,3.0,48.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,11.0,3697.0,0.0,0.0,0.0,2563.0,0.0,0.0,0.0,0.0,0.0,3.0
1797,1315 Hylte,1992,349.0,0.0,58.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,493.0,0.0,4.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,3721.0,0.0,0.0,0.0,2585.0,0.0,0.0,0.0,0.0,0.0,11.0
1798,1315 Hylte,1993,0.0,0.0,63.0,0.0,0.0,0.0,0.0,2089.0,0.0,26.0,0.0,52.0,422.0,0.0,8.0,28.0,0.0,15.0,356.0,0.0,0.0,2.0,0.0,11.0,3808.0,11.0,0.0,0.0,0.0,704.0,0.0,13.0,0.0,0.0,11.0
1799,1315 Hylte,1994,0.0,0.0,49.0,0.0,0.0,0.0,0.0,2135.0,0.0,42.0,0.0,56.0,345.0,0.0,8.0,21.0,0.0,7.0,362.0,0.0,0.0,4.0,0.0,10.0,3812.0,13.0,0.0,0.0,0.0,738.0,0.0,10.0,0.0,0.0,12.0
